transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0008709,2021-01-15 02:55:04,129.66,M0157,C0796,retrait,IT,D2264,10.0.114.193,restaurant,2,0
T0008710,2017-12-07 14:43:21,220.14,M0428,C0733,remboursement,DE,D1388,10.0.189.65,santé,14,0
T0008711,2017-03-21 12:42:42,77.13,M0102,C0694,dépôt,IT,D1909,10.0.89.101,santé,12,0
T0008712,2019-07-03 03:07:31,7.72,M0444,C0221,dépôt,US,D0419,10.0.132.146,voyage,3,0
T0008713,2019-09-03 01:10:51,143.41,M0466,C0498,virement,UK,D2470,10.0.230.23,banque,1,0
T0008714,2019-05-11 11:16:52,104.21,M0210,C0012,virement,UA,D2033,10.0.126.70,banque,11,0
T0008715,2024-09-12 04:41:08,32.08,M0345,C0130,remboursement,CN,D2753,10.0.2.233,commerce,4,0
T0008716,2019-02-02 11:28:38,85.68,M0260,C0754,dépôt,DE,D0029,10.0.171.240,commerce,11,0
T0008717,2017-08-21 18:17:09,110.89,M0488,C0056,dépôt,JP,D3504,10.0.195.139,technologie,18,0
T0008718,2018-09-13 18:49:10,39.64,M0187,C0766,virement,UA,D1922,10.0.140.217,mode,18,0
T0008719,2021-08-12 15:21:06,187.41,M0284,C0295,prélèvement,NG,D0168,10.0.37.154,commerce,15,0
T0008720,2018-06-04 08:21:39,67.71,M0152,C0219,dépôt,UA,D2486,10.0.252.222,commerce,8,0
T0008721,2019-06-02 14:44:33,34.07,M0150,C0760,retrait,RU,D0759,10.0.68.94,santé,14,0
T0008722,2018-06-15 00:39:53,124.55,M0337,C0263,dépôt,DE,D0057,10.0.215.254,banque,0,0
T0008723,2017-05-07 06:16:19,90.7,M0091,C0443,remboursement,UA,D2630,10.0.3.23,mode,6,0
T0008724,2024-05-11 15:33:26,164.31,M0491,C0011,paiement,CN,D2891,10.0.48.252,voyage,15,0
T0008725,2018-11-04 00:48:09,320.87,M0179,C0726,remboursement,BR,D3915,10.0.129.245,technologie,0,0
T0008726,2021-12-15 14:56:07,66.99,M0319,C0782,remboursement,FR,D3828,10.0.184.187,mode,14,0
T0008727,2019-06-15 03:00:30,258.75,M0234,C0817,retrait,IT,D3699,10.0.228.168,technologie,3,1
T0008728,2017-10-24 19:35:04,23.28,M0060,C0584,virement,FR,D1292,10.0.227.248,santé,19,0
T0008729,2021-06-24 13:08:31,117.53,M0398,C0503,dépôt,ES,D2214,10.0.116.22,technologie,13,0
T0008730,2018-07-10 22:16:33,105.03,M0180,C0371,virement,NG,D1203,10.0.223.224,mode,22,0
T0008731,2019-11-30 07:30:04,74.34,M0129,C0918,paiement,RU,D2025,10.0.57.123,loisir,7,0
T0008732,2019-10-20 08:27:10,12.16,M0337,C0060,virement,IT,D3433,10.0.113.245,santé,8,0
T0008733,2022-12-19 07:39:51,670.06,M0225,C0391,retrait,NG,D1424,10.0.222.4,restaurant,7,0
T0008734,2019-05-21 10:06:24,446.11,M0241,C0770,virement,JP,D3935,10.0.122.42,loisir,10,0
T0008735,2022-01-13 08:38:56,71.87,M0017,C0970,virement,JP,D3750,10.0.200.220,restaurant,8,0
T0008736,2018-01-12 15:46:43,9.27,M0220,C0338,remboursement,JP,D3223,10.0.82.44,banque,15,0
T0008737,2017-07-22 03:51:06,166.2,M0236,C0449,prélèvement,FR,D0602,10.0.214.130,technologie,3,1
T0008738,2018-01-10 09:48:11,643.33,M0354,C0926,remboursement,RU,D3228,10.0.114.210,loisir,9,0
T0008739,2018-02-15 05:11:45,124.32,M0185,C0801,remboursement,ES,D0078,10.0.84.144,mode,5,0
T0008740,2019-11-01 03:22:19,256.39,M0234,C0966,virement,UK,D1187,10.0.21.227,banque,3,1
T0008741,2022-08-09 19:56:38,790.32,M0238,C0356,dépôt,FR,D0955,10.0.247.140,commerce,19,0
T0008742,2019-08-15 14:26:14,53.75,M0212,C0757,retrait,ES,D3475,10.0.222.180,santé,14,0
T0008743,2024-10-10 06:07:36,29.73,M0308,C0577,paiement,RU,D3441,10.0.19.173,restaurant,6,0
T0008744,2018-10-30 18:27:46,2.45,M0383,C0673,dépôt,ES,D3151,10.0.243.189,voyage,18,0
T0008745,2020-10-12 15:11:30,331.45,M0257,C0574,remboursement,BR,D0632,10.0.152.174,commerce,15,0
T0008746,2019-12-22 06:17:38,39.98,M0027,C0838,prélèvement,FR,D0425,10.0.144.49,commerce,6,0
T0008747,2022-04-13 19:41:46,199.27,M0301,C0141,retrait,RU,D0821,10.0.4.239,restaurant,19,0
T0008748,2024-07-16 02:32:43,63.91,M0369,C0013,prélèvement,CN,D1716,10.0.176.223,banque,2,1
T0008749,2022-12-16 20:46:50,50.57,M0249,C0445,paiement,FR,D3642,10.0.153.187,mode,20,0
T0008750,2020-06-13 13:03:04,50.93,M0472,C0119,paiement,UK,D0360,10.0.48.222,loisir,13,0
T0008751,2020-02-16 01:45:36,43.77,M0038,C0751,prélèvement,IT,D0654,10.0.126.124,loisir,1,0
T0008752,2024-07-29 22:54:07,62.81,M0243,C0589,prélèvement,UK,D3833,10.0.201.106,santé,22,0
T0008753,2020-09-26 15:10:59,54.59,M0375,C0459,prélèvement,BR,D2036,10.0.24.183,banque,15,0
T0008754,2020-10-10 11:27:39,165.68,M0358,C0946,retrait,US,D2197,10.0.116.158,commerce,11,0
T0008755,2020-11-21 21:23:31,2148.98,M0467,C0322,virement,BR,D3231,10.0.116.45,restaurant,21,1
T0008756,2024-06-26 17:27:10,214.28,M0065,C0463,dépôt,BR,D0645,10.0.6.82,voyage,17,0
T0008757,2021-10-27 01:37:42,50.46,M0473,C0409,prélèvement,ES,D0279,10.0.2.127,banque,1,1
T0008758,2022-12-05 13:44:19,57.22,M0375,C0057,virement,DE,D1818,10.0.57.176,voyage,13,0
T0008759,2020-10-25 12:29:26,69.41,M0235,C0849,virement,US,D1844,10.0.204.70,restaurant,12,0
T0008760,2019-02-26 09:41:30,281.26,M0173,C0980,dépôt,IT,D3606,10.0.253.105,restaurant,9,0
T0008761,2022-08-15 16:08:39,275.17,M0274,C0412,dépôt,JP,D2425,10.0.83.184,commerce,16,0
T0008762,2021-01-31 05:52:16,78.06,M0440,C0614,dépôt,IT,D0441,10.0.6.12,mode,5,0
T0008763,2024-07-31 07:48:23,115.1,M0166,C0233,retrait,FR,D3911,10.0.209.253,technologie,7,0
T0008764,2023-07-09 17:09:54,68.98,M0043,C0813,retrait,ES,D0229,10.0.246.242,restaurant,17,0
T0008765,2018-11-05 23:43:39,126.59,M0487,C0235,virement,UK,D1343,10.0.18.234,banque,23,1
T0008766,2018-04-25 10:59:53,556.79,M0451,C0502,remboursement,UA,D0562,10.0.23.246,restaurant,10,0
T0008767,2017-06-07 08:57:40,76.13,M0371,C0817,prélèvement,JP,D1160,10.0.205.166,banque,8,0
T0008768,2024-10-25 23:13:47,24.8,M0381,C0578,paiement,BR,D3670,10.0.244.55,santé,23,0
T0008769,2023-05-23 21:18:08,197.99,M0184,C0409,remboursement,UK,D1725,10.0.54.48,banque,21,0
T0008770,2020-02-02 15:23:51,26.35,M0115,C0081,paiement,UK,D3455,10.0.220.49,mode,15,0
T0008771,2021-08-28 03:27:21,146.76,M0424,C0816,virement,IT,D1320,10.0.137.229,banque,3,0
T0008772,2021-10-30 11:48:18,20.4,M0031,C0132,virement,CN,D3590,10.0.190.225,restaurant,11,0
T0008773,2023-12-11 20:34:12,9.1,M0253,C0356,paiement,ES,D2734,10.0.27.193,santé,20,0
T0008774,2017-12-14 04:12:38,17.99,M0140,C0930,virement,UK,D2566,10.0.201.104,commerce,4,0
T0008775,2019-12-11 08:34:56,23.22,M0080,C0601,retrait,CN,D3487,10.0.126.128,technologie,8,0
T0008776,2022-01-15 02:39:19,37.18,M0366,C0947,paiement,CN,D2279,10.0.170.83,banque,2,1
T0008777,2023-11-21 05:13:34,94.71,M0226,C0941,prélèvement,RU,D1655,10.0.146.187,commerce,5,1
T0008778,2023-10-07 19:58:11,314.99,M0275,C0943,prélèvement,JP,D2621,10.0.226.224,mode,19,0
T0008779,2020-04-28 17:30:43,111.98,M0057,C0024,prélèvement,ES,D3562,10.0.35.247,technologie,17,0
T0008780,2024-02-19 17:03:32,161.03,M0355,C0020,retrait,UK,D0510,10.0.30.150,mode,17,0
T0008781,2022-12-25 08:14:30,38.72,M0264,C0181,remboursement,UA,D1158,10.0.221.7,santé,8,0
T0008782,2017-08-25 02:27:23,415.7,M0432,C0487,dépôt,UA,D3375,10.0.80.50,loisir,2,0
T0008783,2019-07-26 22:35:12,170.18,M0491,C0023,dépôt,FR,D1883,10.0.13.233,technologie,22,0
T0008784,2023-09-18 19:11:20,33.48,M0183,C0625,virement,IT,D0496,10.0.68.50,voyage,19,0
T0008785,2023-03-04 20:02:31,206.13,M0073,C0410,prélèvement,IT,D0656,10.0.7.235,technologie,20,0
T0008786,2018-09-10 11:24:32,0.29,M0113,C0440,paiement,CN,D3423,10.0.219.168,restaurant,11,0
T0008787,2024-03-24 18:18:58,186.07,M0465,C0115,paiement,ES,D2583,10.0.122.0,banque,18,0
T0008788,2021-03-21 19:17:18,101.34,M0341,C0229,retrait,ES,D1999,10.0.46.17,loisir,19,0
T0008789,2024-04-16 19:55:57,85.45,M0159,C0991,paiement,CN,D2010,10.0.77.140,commerce,19,0
T0008790,2019-03-01 13:09:11,17.01,M0218,C0020,dépôt,ES,D0046,10.0.158.12,santé,13,0
T0008791,2023-10-16 04:42:47,67.43,M0464,C0190,dépôt,RU,D1591,10.0.234.218,mode,4,0
T0008792,2024-09-01 15:47:11,490.74,M0412,C0080,dépôt,US,D3032,10.0.85.10,technologie,15,0
T0008793,2017-03-15 04:31:38,15.42,M0417,C0260,virement,DE,D0504,10.0.84.217,restaurant,4,0
T0008794,2020-08-29 08:36:33,54.24,M0277,C0304,remboursement,RU,D2299,10.0.95.127,technologie,8,0
T0008795,2021-06-10 09:00:53,9.25,M0172,C0672,remboursement,RU,D3458,10.0.70.166,mode,9,0
T0008796,2023-01-01 09:25:12,57.11,M0168,C0442,retrait,JP,D0120,10.0.72.95,technologie,9,0
T0008797,2017-09-20 14:48:52,2934.23,M0076,C0847,virement,UK,D2465,10.0.79.206,voyage,14,1
T0008798,2022-12-14 15:04:50,62.46,M0256,C0979,virement,DE,D2835,10.0.202.222,technologie,15,0
T0008799,2023-08-16 11:11:38,72.98,M0284,C0527,retrait,DE,D0952,10.0.60.47,mode,11,0
T0008800,2017-09-14 20:04:30,259.14,M0202,C0609,remboursement,IT,D3228,10.0.10.17,restaurant,20,0
T0008801,2023-11-30 12:17:37,27.09,M0200,C0778,dépôt,FR,D3241,10.0.66.130,mode,12,0
T0008802,2017-03-31 05:51:38,140.93,M0229,C0962,dépôt,RU,D3529,10.0.41.113,commerce,5,0
T0008803,2019-08-20 10:33:42,5.44,M0156,C0075,dépôt,NG,D2081,10.0.232.58,banque,10,0
T0008804,2023-02-16 15:54:16,210.82,M0110,C0617,dépôt,RU,D2933,10.0.32.30,loisir,15,0
T0008805,2021-07-22 20:14:03,43.42,M0275,C0456,paiement,RU,D2545,10.0.3.184,voyage,20,0
T0008806,2018-02-09 17:13:36,34.53,M0342,C0038,prélèvement,CN,D0562,10.0.117.113,commerce,17,0
T0008807,2021-11-19 18:54:36,55.94,M0239,C0610,remboursement,NG,D2111,10.0.171.232,voyage,18,0
T0008808,2022-07-27 00:19:03,188.0,M0473,C0315,retrait,CN,D1776,10.0.200.172,technologie,0,1
T0008809,2017-12-23 04:26:38,202.17,M0198,C0153,virement,ES,D2387,10.0.127.60,santé,4,0
T0008810,2019-02-16 11:18:43,62.27,M0369,C0439,prélèvement,JP,D2975,10.0.109.58,restaurant,11,0
T0008811,2017-10-10 20:38:08,189.45,M0078,C0866,dépôt,UA,D2308,10.0.254.252,restaurant,20,0
T0008812,2018-09-29 16:26:59,78.8,M0389,C0128,prélèvement,UA,D1552,10.0.56.60,mode,16,0
T0008813,2024-02-01 16:00:18,31.77,M0328,C0978,paiement,ES,D0894,10.0.20.237,voyage,16,0
T0008814,2023-01-25 16:55:24,257.86,M0286,C0402,virement,BR,D2166,10.0.142.103,technologie,16,0
T0008815,2020-12-31 14:12:23,283.24,M0165,C0253,virement,ES,D1751,10.0.17.240,restaurant,14,0
T0008816,2019-05-06 04:48:00,76.78,M0430,C0358,prélèvement,FR,D1764,10.0.175.54,loisir,4,0
T0008817,2018-04-08 09:29:31,33.68,M0130,C0474,prélèvement,JP,D0597,10.0.76.229,mode,9,0
T0008818,2024-09-27 17:52:29,28.56,M0186,C0273,remboursement,RU,D1271,10.0.106.14,restaurant,17,0
T0008819,2024-04-14 07:28:34,133.71,M0104,C0903,remboursement,FR,D0846,10.0.4.113,restaurant,7,0
T0008820,2019-02-16 14:43:25,77.9,M0127,C0526,retrait,US,D2241,10.0.24.174,restaurant,14,0
T0008821,2017-08-08 06:13:02,17.48,M0193,C0748,paiement,UK,D1739,10.0.190.56,mode,6,0
T0008822,2019-09-05 15:31:10,153.79,M0325,C0191,virement,JP,D3965,10.0.145.3,restaurant,15,0
T0008823,2020-01-22 06:05:32,111.14,M0295,C0576,paiement,NG,D1054,10.0.224.235,loisir,6,0
T0008824,2023-02-12 16:56:52,30.2,M0362,C0925,paiement,US,D1380,10.0.29.40,restaurant,16,0
T0008825,2017-12-04 22:27:57,149.13,M0163,C0278,virement,CN,D2551,10.0.210.111,restaurant,22,0
T0008826,2019-12-09 22:26:08,82.73,M0392,C0628,dépôt,US,D3810,10.0.247.118,banque,22,0
T0008827,2019-08-31 00:42:49,196.3,M0184,C0079,retrait,CN,D2185,10.0.235.89,mode,0,1
T0008828,2021-01-31 02:45:58,109.53,M0174,C0320,prélèvement,DE,D1907,10.0.219.121,mode,2,0
T0008829,2017-11-23 12:51:46,90.25,M0281,C0205,dépôt,RU,D1893,10.0.138.125,technologie,12,0
T0008830,2020-05-04 22:50:13,92.18,M0143,C0977,retrait,FR,D2823,10.0.0.68,mode,22,0
T0008831,2023-08-05 03:58:06,142.73,M0321,C0142,remboursement,DE,D2867,10.0.32.131,loisir,3,0
T0008832,2022-06-19 00:37:10,171.1,M0489,C0749,dépôt,BR,D0716,10.0.137.168,restaurant,0,0
T0008833,2022-09-25 23:22:49,30.65,M0024,C0539,remboursement,DE,D0644,10.0.76.230,mode,23,0
T0008834,2020-05-22 13:30:18,48.81,M0053,C0625,dépôt,DE,D1869,10.0.26.21,voyage,13,0
T0008835,2021-03-14 21:43:44,1351.49,M0442,C0939,virement,CN,D1939,10.0.100.200,mode,21,0
T0008836,2017-04-07 09:29:00,397.53,M0464,C0442,remboursement,US,D3471,10.0.208.21,loisir,9,0
T0008837,2018-12-23 08:54:46,27.88,M0125,C0839,dépôt,ES,D1016,10.0.177.164,technologie,8,0
T0008838,2021-02-14 15:07:25,50.69,M0470,C0181,remboursement,RU,D0431,10.0.151.158,commerce,15,0
T0008839,2020-08-20 12:43:18,135.38,M0352,C0781,paiement,BR,D1089,10.0.20.12,santé,12,0
T0008840,2019-07-09 04:02:15,17.26,M0327,C0495,remboursement,CN,D1398,10.0.142.65,technologie,4,1
T0008841,2020-01-30 03:36:09,255.15,M0083,C0221,retrait,CN,D2163,10.0.46.114,mode,3,1
T0008842,2024-01-20 02:39:43,27.35,M0047,C0270,retrait,CN,D1462,10.0.97.248,voyage,2,1
T0008843,2024-09-30 14:39:51,187.55,M0446,C0762,virement,FR,D0155,10.0.206.12,santé,14,0
T0008844,2024-07-23 10:52:12,71.63,M0040,C0626,prélèvement,FR,D1707,10.0.101.49,loisir,10,0
T0008845,2017-09-30 05:20:14,246.69,M0493,C0404,retrait,RU,D0146,10.0.224.102,banque,5,1
T0008846,2023-07-21 16:55:22,91.39,M0075,C0329,virement,BR,D3249,10.0.60.235,santé,16,0
T0008847,2018-05-28 09:21:40,57.37,M0211,C0191,paiement,ES,D0094,10.0.26.195,technologie,9,0
T0008848,2020-12-21 13:24:53,5.56,M0001,C0594,dépôt,DE,D2882,10.0.88.208,mode,13,0
T0008849,2020-09-19 07:00:40,6.9,M0108,C0210,remboursement,BR,D2125,10.0.155.17,restaurant,7,0
T0008850,2017-01-24 02:00:33,4.61,M0478,C0845,retrait,UK,D3093,10.0.138.177,banque,2,1
T0008851,2024-03-15 00:32:25,362.74,M0479,C0704,virement,US,D3103,10.0.165.205,technologie,0,1
T0008852,2021-06-05 19:22:45,344.92,M0496,C0538,remboursement,ES,D2781,10.0.58.183,banque,19,0
T0008853,2021-01-23 08:43:13,86.77,M0217,C0899,prélèvement,ES,D1930,10.0.38.50,loisir,8,0
T0008854,2018-01-07 20:08:55,157.39,M0135,C0934,remboursement,RU,D2399,10.0.204.192,loisir,20,0
T0008855,2020-06-16 15:12:29,57.54,M0085,C0704,remboursement,ES,D0964,10.0.180.82,restaurant,15,0
T0008856,2022-06-12 11:49:18,32.02,M0489,C0211,virement,UA,D0008,10.0.118.52,loisir,11,0
T0008857,2020-05-08 13:06:15,113.29,M0359,C0863,paiement,NG,D1943,10.0.200.206,voyage,13,0
T0008858,2021-05-20 05:32:29,29.12,M0077,C0121,retrait,CN,D1925,10.0.1.80,commerce,5,1
T0008859,2021-02-06 03:51:12,35.07,M0344,C0916,dépôt,CN,D1947,10.0.126.140,commerce,3,0
T0008860,2020-05-12 19:43:08,0.35,M0414,C0411,remboursement,IT,D2967,10.0.234.174,voyage,19,0
T0008861,2019-09-01 10:38:22,87.36,M0318,C0941,dépôt,UA,D3554,10.0.156.162,loisir,10,0
T0008862,2019-09-15 21:25:23,187.12,M0309,C0429,prélèvement,JP,D1252,10.0.12.128,mode,21,0
T0008863,2019-04-05 14:43:20,98.9,M0343,C0350,retrait,DE,D0739,10.0.212.120,banque,14,0
T0008864,2021-04-12 23:04:56,109.12,M0036,C0963,remboursement,IT,D1531,10.0.143.134,restaurant,23,0
T0008865,2019-08-14 16:52:52,119.35,M0310,C0030,prélèvement,IT,D0142,10.0.10.117,banque,16,0
T0008866,2024-11-07 14:43:40,169.14,M0331,C0709,remboursement,CN,D3259,10.0.230.245,loisir,14,0
T0008867,2023-03-17 02:51:36,50.26,M0074,C0432,dépôt,JP,D2873,10.0.13.253,banque,2,0
T0008868,2021-05-17 10:44:36,2.11,M0034,C0327,remboursement,DE,D1533,10.0.68.188,loisir,10,0
T0008869,2023-02-24 16:15:28,400.78,M0383,C0103,retrait,NG,D2428,10.0.190.47,loisir,16,0
T0008870,2020-10-24 21:11:33,73.03,M0499,C0326,remboursement,FR,D0780,10.0.236.166,mode,21,0
T0008871,2018-03-22 04:10:46,46.94,M0352,C0829,retrait,FR,D3205,10.0.175.207,banque,4,1
T0008872,2024-09-16 01:03:51,1.12,M0028,C0621,paiement,JP,D2133,10.0.225.40,banque,1,0
T0008873,2022-11-05 11:02:06,73.45,M0218,C0554,dépôt,JP,D0359,10.0.144.127,banque,11,0
T0008874,2023-12-12 03:54:03,130.2,M0423,C0397,paiement,UK,D0437,10.0.34.158,santé,3,0
T0008875,2024-01-16 22:00:21,88.83,M0223,C0325,virement,RU,D0526,10.0.145.244,banque,22,0
T0008876,2018-12-20 23:56:40,2.49,M0087,C0859,paiement,JP,D1286,10.0.141.54,loisir,23,0
T0008877,2019-02-25 08:49:51,24.7,M0050,C0277,virement,DE,D2698,10.0.143.26,banque,8,0
T0008878,2020-11-14 04:52:10,805.59,M0103,C0494,dépôt,BR,D2004,10.0.92.207,restaurant,4,0
T0008879,2019-09-07 22:44:25,103.54,M0455,C0656,retrait,UK,D0791,10.0.216.135,technologie,22,0
T0008880,2022-09-11 12:10:58,149.49,M0244,C0935,paiement,NG,D1746,10.0.71.239,mode,12,0
T0008881,2017-03-10 09:18:33,79.33,M0233,C0721,paiement,JP,D0395,10.0.172.30,voyage,9,0
T0008882,2017-05-27 10:12:38,51.73,M0006,C0631,dépôt,FR,D0172,10.0.235.96,mode,10,0
T0008883,2022-09-27 22:29:03,22.42,M0341,C0779,remboursement,DE,D1875,10.0.20.176,santé,22,0
T0008884,2017-11-14 08:10:32,25.22,M0158,C0327,dépôt,CN,D3512,10.0.135.59,commerce,8,0
T0008885,2021-05-09 23:30:20,25.73,M0472,C0079,paiement,CN,D3270,10.0.149.217,commerce,23,0
T0008886,2022-10-26 10:18:24,411.63,M0313,C0467,prélèvement,UK,D1331,10.0.33.171,voyage,10,0
T0008887,2022-09-22 10:40:21,157.54,M0172,C0223,paiement,DE,D3183,10.0.159.12,voyage,10,0
T0008888,2024-02-11 13:56:41,3.04,M0194,C0425,prélèvement,JP,D1037,10.0.94.66,restaurant,13,0
T0008889,2022-10-11 13:25:47,4.83,M0440,C0215,paiement,CN,D2559,10.0.253.116,commerce,13,0
T0008890,2024-06-08 18:37:57,115.84,M0217,C0503,dépôt,US,D3338,10.0.43.28,banque,18,0
T0008891,2023-01-18 22:37:09,100.36,M0200,C0564,retrait,DE,D0746,10.0.80.167,commerce,22,0
T0008892,2018-08-05 18:47:59,294.91,M0312,C0578,paiement,UA,D1178,10.0.107.144,technologie,18,0
T0008893,2022-04-14 02:13:37,263.94,M0432,C0667,virement,IT,D2125,10.0.205.6,banque,2,0
T0008894,2020-11-09 16:46:51,163.54,M0308,C0708,remboursement,DE,D0680,10.0.61.100,commerce,16,0
T0008895,2019-03-21 02:09:23,802.72,M0399,C0701,prélèvement,IT,D1519,10.0.213.211,commerce,2,0
T0008896,2018-05-01 22:30:35,216.13,M0341,C0593,paiement,NG,D3767,10.0.240.85,technologie,22,0
T0008897,2023-12-19 06:41:19,6.79,M0448,C0581,retrait,NG,D3598,10.0.213.25,mode,6,0
T0008898,2023-08-12 12:05:24,170.24,M0317,C0367,retrait,US,D3482,10.0.26.237,restaurant,12,0
T0008899,2020-11-07 02:57:27,4.75,M0103,C0043,prélèvement,CN,D1173,10.0.255.201,voyage,2,1
T0008900,2024-02-02 21:15:24,19.28,M0121,C0059,remboursement,UA,D3830,10.0.195.21,voyage,21,0
T0008901,2020-12-05 21:37:40,41.65,M0307,C0477,paiement,NG,D1206,10.0.78.138,loisir,21,0
T0008902,2019-10-06 04:45:04,285.68,M0474,C0178,dépôt,FR,D1221,10.0.0.240,restaurant,4,0
T0008903,2023-03-19 01:07:24,247.56,M0243,C0069,retrait,RU,D1433,10.0.93.124,loisir,1,1
T0008904,2022-04-24 20:41:34,44.35,M0396,C0622,paiement,UK,D2647,10.0.109.32,voyage,20,0
T0008905,2023-12-15 03:55:32,69.78,M0355,C0854,virement,FR,D1553,10.0.143.217,voyage,3,1
T0008906,2023-07-25 23:08:22,6.26,M0086,C0715,virement,ES,D3661,10.0.48.169,restaurant,23,0
T0008907,2021-01-07 06:14:31,116.27,M0493,C0840,remboursement,IT,D3002,10.0.30.253,voyage,6,0
T0008908,2024-03-19 19:09:19,118.45,M0483,C0847,virement,BR,D1160,10.0.252.66,santé,19,0
T0008909,2017-12-09 07:15:04,8.17,M0123,C0538,paiement,ES,D3830,10.0.224.171,restaurant,7,0
T0008910,2022-02-09 11:54:47,9.82,M0413,C0834,virement,JP,D2736,10.0.225.137,mode,11,0
T0008911,2020-06-28 00:03:29,99.9,M0291,C0495,prélèvement,US,D0498,10.0.226.242,loisir,0,0
T0008912,2022-01-27 05:17:40,2.12,M0310,C0378,paiement,DE,D1620,10.0.246.43,technologie,5,0
T0008913,2022-02-08 21:02:49,36.4,M0226,C0289,retrait,ES,D0309,10.0.151.67,restaurant,21,0
T0008914,2020-01-14 17:23:40,171.65,M0423,C0675,retrait,UA,D1863,10.0.208.196,mode,17,0
T0008915,2022-05-17 23:18:50,94.2,M0292,C0671,virement,ES,D0359,10.0.199.32,voyage,23,1
T0008916,2020-08-02 14:45:34,34.9,M0357,C0356,retrait,US,D2187,10.0.238.67,technologie,14,0
T0008917,2023-07-29 10:41:49,69.9,M0490,C0547,paiement,UA,D0898,10.0.117.200,commerce,10,0
T0008918,2017-03-15 23:39:16,59.45,M0062,C0569,retrait,BR,D2501,10.0.144.120,loisir,23,1
T0008919,2018-03-06 14:21:17,14.64,M0449,C0688,dépôt,DE,D2147,10.0.3.39,technologie,14,0
T0008920,2019-01-01 10:08:19,116.71,M0115,C0707,prélèvement,US,D1099,10.0.47.192,restaurant,10,0
T0008921,2020-08-10 11:41:01,164.98,M0329,C0527,virement,NG,D1365,10.0.243.140,technologie,11,1
T0008922,2022-04-19 13:20:46,184.77,M0441,C0065,prélèvement,ES,D3276,10.0.243.46,santé,13,0
T0008923,2020-03-15 14:32:21,213.78,M0221,C0260,retrait,DE,D2581,10.0.180.160,restaurant,14,0
T0008924,2023-11-24 10:13:38,2734.41,M0219,C0094,retrait,CN,D3917,10.0.148.147,technologie,10,1
T0008925,2020-09-20 08:36:33,147.34,M0456,C0067,paiement,DE,D0643,10.0.192.15,technologie,8,0
T0008926,2019-12-31 00:04:55,2.7,M0211,C0626,prélèvement,JP,D2959,10.0.113.64,banque,0,0
T0008927,2017-08-26 06:30:10,224.64,M0304,C0579,dépôt,JP,D1892,10.0.143.68,commerce,6,0
T0008928,2021-04-13 21:23:55,138.47,M0363,C0338,prélèvement,CN,D0272,10.0.82.254,loisir,21,0
T0008929,2017-07-15 14:55:52,88.74,M0343,C0185,virement,FR,D3328,10.0.23.194,commerce,14,0
T0008930,2022-02-04 06:56:59,57.31,M0315,C0694,dépôt,NG,D1033,10.0.129.157,voyage,6,0
T0008931,2021-01-07 04:14:36,356.46,M0169,C0770,prélèvement,IT,D2437,10.0.108.242,banque,4,0
T0008932,2023-07-01 07:45:40,93.4,M0176,C0653,dépôt,FR,D0438,10.0.42.127,voyage,7,0
T0008933,2020-11-27 04:10:41,122.45,M0419,C0130,dépôt,ES,D1586,10.0.100.109,technologie,4,0
T0008934,2023-04-04 21:05:09,226.45,M0036,C0312,remboursement,ES,D3966,10.0.44.84,loisir,21,0
T0008935,2021-04-21 08:00:51,236.53,M0283,C0536,retrait,JP,D1275,10.0.3.70,mode,8,0
T0008936,2022-02-01 08:48:44,23.2,M0268,C0616,virement,UK,D1502,10.0.167.149,loisir,8,0
T0008937,2020-09-08 11:39:41,129.39,M0072,C0303,dépôt,UA,D1994,10.0.116.207,restaurant,11,0
T0008938,2020-01-08 12:37:49,20.35,M0034,C0107,retrait,DE,D3212,10.0.121.56,restaurant,12,0
T0008939,2024-11-25 03:17:56,103.64,M0053,C0577,remboursement,DE,D1872,10.0.150.76,technologie,3,0
T0008940,2019-03-10 19:29:29,46.45,M0415,C0091,virement,JP,D2811,10.0.223.158,banque,19,0
T0008941,2023-07-13 12:08:37,36.62,M0471,C0060,dépôt,US,D1347,10.0.143.32,mode,12,0
T0008942,2021-08-02 08:09:34,81.06,M0240,C0104,dépôt,RU,D0455,10.0.146.164,loisir,8,0
T0008943,2023-01-07 19:31:18,145.04,M0454,C0562,retrait,US,D0912,10.0.88.251,commerce,19,0
T0008944,2021-03-24 15:08:27,366.65,M0046,C0409,prélèvement,JP,D1800,10.0.81.29,banque,15,0
T0008945,2022-04-25 08:00:25,85.07,M0332,C0662,paiement,IT,D1036,10.0.46.83,commerce,8,0
T0008946,2024-02-07 20:45:55,88.26,M0377,C0333,remboursement,UK,D0895,10.0.186.156,loisir,20,0
T0008947,2021-03-08 22:25:11,330.98,M0293,C0585,prélèvement,NG,D1788,10.0.243.226,loisir,22,0
T0008948,2018-07-12 06:00:39,353.02,M0417,C0662,dépôt,UK,D1828,10.0.231.6,technologie,6,0
T0008949,2022-03-15 18:31:53,7.5,M0296,C0497,remboursement,ES,D3880,10.0.140.126,technologie,18,0
T0008950,2022-06-12 17:03:38,65.0,M0352,C0367,prélèvement,DE,D0740,10.0.19.60,commerce,17,0
T0008951,2021-03-19 23:27:47,56.49,M0053,C0166,paiement,BR,D0436,10.0.198.93,mode,23,0
